Дата         | Страна               | Цена за баррель
12.11.2008   | Venezuela            | 49.94
12.11.2009   | Algeria              | 76.06
12.11.2009   | Angola               | 76.06
12.11.2009   | Congo                | 76.06
12.11.2009   | Equatorial Guinea    | 76.06
12.11.2009   | Gabon                | 76.06
12.11.2009   | IR Iran              | 76.06
12.11.2009   | Iraq                 | 76.06
12.11.2009   | Kuwait               | 76.06
12.11.2009   | Libya                | 76.06
12.11.2009   | Nigeria              | 76.06
12.11.2009   | United Arab Emirates | 76.06
12.11.2009   | Venezuela            | 76.06
12.11.2010   | Algeria              | 83.67
12.11.2010   | Angola               | 83.67
12.11.2010   | Congo                | 83.67
12.11.2010   | Equatorial Guinea    | 83.67
12.11.2010   | Gabon                | 83.67
12.11.2010   | IR Iran              | 83.67
12.11.2010   | Iraq                 | 83.67
12.11.2010   | Kuwait               | 83.67
12.11.2010   | Libya                | 83.67
12.11.2010   | Nigeria              | 83.67
12.11.2010   | United Arab Emirates | 83.67
12.11.2010   | Venezuela            | 83.67
12.11.2012   | Algeria              | 106.59
12.11.2012   | Angola               | 106.59
12.11.2012   | Congo                | 106.59
12.11.2012   | Equatorial Guinea    | 106.59
12.11.2012   | Gabon                | 106.59
12.11.2012   | IR Iran              | 106.59
12.11.2012   | Iraq                 | 106.59
12.11.2012   | Kuwait               | 106.59
12.11.2012   | Libya                | 106.59
12.11.2012   | Nigeria              | 106.59
12.11.2012   | United Arab Emirates | 106.59
12.11.2012   | Venezuela            | 106.59
12.11.2013   | Algeria              | 103.6
12.11.2013   | Angola               | 103.6
12.11.2013   | Congo                | 103.6
12.11.2013   | Equatorial Guinea    | 103.6
12.11.2013   | Gabon                | 103.6
12.11.2013   | IR Iran              | 103.6
12.11.2013   | Iraq                 | 103.6
12.11.2013   | Kuwait               | 103.6
12.11.2013   | Libya                | 103.6
12.11.2013   | Nigeria              | 103.6
12.11.2013   | United Arab Emirates | 103.6
12.11.2013   | Venezuela            | 103.6
12.11.2014   | Algeria              | 76.96
12.11.2014   | Angola               | 76.96
12.11.2014   | Congo                | 76.96
12.11.2014   | Equatorial Guinea    | 76.96
12.11.2014   | Gabon                | 76.96
12.11.2014   | IR Iran              | 76.96
12.11.2014   | Iraq                 | 76.96
12.11.2014   | Kuwait               | 76.96
12.11.2014   | Libya                | 76.96
12.11.2014   | Nigeria              | 76.96
12.11.2014   | United Arab Emirates | 76.96
12.11.2014   | Venezuela            | 76.96
12.11.2015   | Algeria              | 40.21
12.11.2015   | Angola               | 40.21
12.11.2015   | Congo                | 40.21
12.11.2015   | Equatorial Guinea    | 40.21
12.11.2015   | Gabon                | 40.21
12.11.2015   | IR Iran              | 40.21
12.11.2015   | Iraq                 | 40.21
12.11.2015   | Kuwait               | 40.21
12.11.2015   | Libya                | 40.21
12.11.2015   | Nigeria              | 40.21
12.11.2015   | United Arab Emirates | 40.21
12.11.2015   | Venezuela            | 40.21
12.11.2018   | Algeria              | 69.82
12.11.2018   | Angola               | 69.82
12.11.2018   | Congo                | 69.82
12.11.2018   | Equatorial Guinea    | 69.82
12.11.2018   | Gabon                | 69.82
12.11.2018   | IR Iran              | 69.82
12.11.2018   | Iraq                 | 69.82
12.11.2018   | Kuwait               | 69.82
12.11.2018   | Libya                | 69.82
12.11.2018   | Nigeria              | 69.82
12.11.2018   | United Arab Emirates | 69.82
12.11.2018   | Venezuela            | 69.82
12.11.2019   | Algeria              | 62.82
12.11.2019   | Angola               | 62.82
12.11.2019   | Congo                | 62.82
12.11.2019   | Equatorial Guinea    | 62.82
12.11.2019   | Gabon                | 62.82
12.11.2019   | IR Iran              | 62.82
12.11.2019   | Iraq                 | 62.82
12.11.2019   | Kuwait               | 62.82
12.11.2019   | Libya                | 62.82
12.11.2019   | Nigeria              | 62.82
12.11.2019   | United Arab Emirates | 62.82
12.11.2019   | Venezuela            | 62.82
12.11.2020   | Algeria              | 42.97
12.11.2020   | Angola               | 42.97
12.11.2020   | Congo                | 42.97
12.11.2020   | Equatorial Guinea    | 42.97
12.11.2020   | Gabon                | 42.97
12.11.2020   | IR Iran              | 42.97
12.11.2020   | Iraq                 | 42.97
12.11.2020   | Kuwait               | 42.97
12.11.2020   | Libya                | 42.97
12.11.2020   | Nigeria              | 42.97
12.11.2020   | United Arab Emirates | 42.97
12.11.2020   | Venezuela            | 42.97
12.11.2021   | Algeria              | 81.7
12.11.2021   | Angola               | 81.7
12.11.2021   | Congo                | 81.7
12.11.2021   | Equatorial Guinea    | 81.7
12.11.2021   | Gabon                | 81.7
12.11.2021   | IR Iran              | 81.7
12.11.2021   | Iraq                 | 81.7
12.11.2021   | Kuwait               | 81.7
12.11.2021   | Libya                | 81.7
12.11.2021   | Nigeria              | 81.7
12.11.2021   | United Arab Emirates | 81.7
12.11.2021   | Venezuela            | 81.7
12.12.2006   | Algeria              | 57.41
12.12.2006   | Angola               | 57.41
12.12.2006   | Congo                | 57.41
12.12.2006   | Equatorial Guinea    | 57.41
12.12.2006   | Gabon                | 57.41
12.12.2006   | IR Iran              | 57.41
12.12.2006   | Iraq                 | 57.41
12.12.2006   | Kuwait               | 57.41
12.12.2006   | Libya                | 57.41
12.12.2006   | Nigeria              | 57.41
12.12.2006   | United Arab Emirates | 57.41
12.12.2006   | Venezuela            | 57.41
12.12.2007   | Algeria              | 86.61
12.12.2007   | Angola               | 86.61
12.12.2007   | Congo                | 86.61
12.12.2007   | Equatorial Guinea    | 86.61
12.12.2007   | Gabon                | 86.61
12.12.2007   | IR Iran              | 86.61
12.12.2007   | Iraq                 | 86.61
12.12.2007   | Kuwait               | 86.61
12.12.2007   | Libya                | 86.61
12.12.2007   | Nigeria              | 86.61
12.12.2007   | United Arab Emirates | 86.61
12.12.2007   | Venezuela            | 86.61
12.12.2008   | Algeria              | 41.32
12.12.2008   | Angola               | 41.32
12.12.2008   | Congo                | 41.32
12.12.2008   | Equatorial Guinea    | 41.32
12.12.2008   | Gabon                | 41.32
12.12.2008   | IR Iran              | 41.32
12.12.2008   | Iraq                 | 41.32
12.12.2008   | Kuwait               | 41.32
12.12.2008   | Libya                | 41.32
12.12.2008   | Nigeria              | 41.32
12.12.2008   | United Arab Emirates | 41.32
12.12.2008   | Venezuela            | 41.32
12.12.2011   | Algeria              | 107.33
12.12.2011   | Angola               | 107.33
12.12.2011   | Congo                | 107.33
12.12.2011   | Equatorial Guinea    | 107.33
12.12.2011   | Gabon                | 107.33
12.12.2011   | IR Iran              | 107.33
12.12.2011   | Iraq                 | 107.33
12.12.2011   | Kuwait               | 107.33
12.12.2011   | Libya                | 107.33
12.12.2011   | Nigeria              | 107.33
12.12.2011   | United Arab Emirates | 107.33
12.12.2011   | Venezuela            | 107.33
12.12.2012   | Algeria              | 105.83
12.12.2012   | Angola               | 105.83
12.12.2012   | Congo                | 105.83
12.12.2012   | Equatorial Guinea    | 105.83
12.12.2012   | Gabon                | 105.83
12.12.2012   | IR Iran              | 105.83
12.12.2012   | Iraq                 | 105.83
12.12.2012   | Kuwait               | 105.83
12.12.2012   | Libya                | 105.83
12.12.2012   | Nigeria              | 105.83
12.12.2012   | United Arab Emirates | 105.83
12.12.2012   | Venezuela            | 105.83
12.12.2013   | Algeria              | 106.96
12.12.2013   | Angola               | 106.96
12.12.2013   | Congo                | 106.96
12.12.2013   | Equatorial Guinea    | 106.96
12.12.2013   | Gabon                | 106.96
12.12.2013   | IR Iran              | 106.96
12.12.2013   | Iraq                 | 106.96
12.12.2013   | Kuwait               | 106.96
12.12.2013   | Libya                | 106.96
12.12.2013   | Nigeria              | 106.96
12.12.2013   | United Arab Emirates | 106.96
12.12.2013   | Venezuela            | 106.96
12.12.2014   | Algeria              | 58.65
12.12.2014   | Angola               | 58.65
12.12.2014   | Congo                | 58.65
12.12.2014   | Equatorial Guinea    | 58.65
12.12.2014   | Gabon                | 58.65
12.12.2014   | IR Iran              | 58.65
12.12.2014   | Iraq                 | 58.65
12.12.2014   | Kuwait               | 58.65
12.12.2014   | Libya                | 58.65
12.12.2014   | Nigeria              | 58.65
12.12.2014   | United Arab Emirates | 58.65
12.12.2014   | Venezuela            | 58.65
12.12.2016   | Algeria              | 53.24
12.12.2016   | Angola               | 53.24
12.12.2016   | Congo                | 53.24
12.12.2016   | Equatorial Guinea    | 53.24
12.12.2016   | Gabon                | 53.24
12.12.2016   | IR Iran              | 53.24
12.12.2016   | Iraq                 | 53.24
12.12.2016   | Kuwait               | 53.24
12.12.2016   | Libya                | 53.24
12.12.2016   | Nigeria              | 53.24
12.12.2016   | United Arab Emirates | 53.24
12.12.2016   | Venezuela            | 53.24
12.12.2017   | Algeria              | 62.75
12.12.2017   | Angola               | 62.75
12.12.2017   | Congo                | 62.75
12.12.2017   | Equatorial Guinea    | 62.75
12.12.2017   | Gabon                | 62.75
12.12.2017   | IR Iran              | 62.75
12.12.2017   | Iraq                 | 62.75
12.12.2017   | Kuwait               | 62.75
12.12.2017   | Libya                | 62.75
12.12.2017   | Nigeria              | 62.75
12.12.2017   | United Arab Emirates | 62.75
12.12.2017   | Venezuela            | 62.75
12.12.2018   | Algeria              | 59.2
12.12.2018   | Angola               | 59.2
12.12.2018   | Congo                | 59.2
12.12.2018   | Equatorial Guinea    | 59.2
12.12.2018   | Gabon                | 59.2
12.12.2018   | IR Iran              | 59.2
12.12.2018   | Iraq                 | 59.2
12.12.2018   | Kuwait               | 59.2
12.12.2018   | Libya                | 59.2
12.12.2018   | Nigeria              | 59.2
12.12.2018   | United Arab Emirates | 59.2
12.12.2018   | Venezuela            | 59.2
12.12.2019   | Algeria              | 65.81
12.12.2019   | Angola               | 65.81
12.12.2019   | Congo                | 65.81
12.12.2019   | Equatorial Guinea    | 65.81
12.12.2019   | Gabon                | 65.81
12.12.2019   | IR Iran              | 65.81
12.12.2019   | Iraq                 | 65.81
12.12.2019   | Kuwait               | 65.81
12.12.2019   | Libya                | 65.81
12.12.2019   | Nigeria              | 65.81
12.12.2019   | United Arab Emirates | 65.81
12.12.2019   | Venezuela            | 65.81
12.12.2022   | Algeria              | 74.94
12.12.2022   | Angola               | 74.94
12.12.2022   | Congo                | 74.94
12.12.2022   | Equatorial Guinea    | 74.94
12.12.2022   | Gabon                | 74.94
12.12.2022   | IR Iran              | 74.94
12.12.2022   | Iraq                 | 74.94
12.12.2022   | Kuwait               | 74.94
12.12.2022   | Libya                | 74.94
12.12.2022   | Nigeria              | 74.94
12.12.2022   | United Arab Emirates | 74.94
12.12.2022   | Venezuela            | 74.94
13.01.2006   | Algeria              | 57.16
13.01.2006   | Angola               | 57.16
